dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200204,000900,0,2.43,20.02,0.08,0.06,0.48,22.06,2.07,185,0,0,42.16,86.7211333448472
20200204,001900,0,2.55,21,0.08,0.06,0.47,22,0,270,0,0,42.3,86.7171998433421
20200204,002900,0,2.5,20.64,0.08,0.06,0.46,22.04,3.46,135,0,0,41.66,86.7173425235204
20200204,003900,0,2.34,19.27,0.08,0.05,0.46,22.14,0.27,180,0,0,42.59,86.7132536214858
20200204,004900,0,2.46,20.31,0.08,0.06,0.48,21.98,0.93,171,0,0,42.31,86.7102542610177
20200204,005900,0,2.53,20.86,0.08,0.06,0.46,22,1.86,148.5,0,48669426926.12,37.46,86.7085294455198
20200204,010900,0,2.37,19.52,0.08,0.05,0.46,22.03,3.33,117,0,0,42.17,86.7082052485803
20200204,011900,0,2.31,19.05,0.08,0.05,0.46,22.19,4.52,108,0,0,41.42,86.7091957652972
20200204,012900,0,2.11,17.36,0.07,0.05,0.48,22.18,3.59,81,0,0,41.39,86.70860684599
20200204,013900,0,1.96,16.2,0.07,0.04,0.47,22.33,3.72,126,0,0,41.7,86.7078589274383
20200204,014900,0,1.99,16.47,0.06,0.04,0.47,22.23,3.72,108,0,0,42.18,86.7071747542138
20200204,015900,0,1.96,16.16,0.06,0.04,0.45,22.36,7.05,94.5,0,0,42.42,86.7104255949074
20200204,020900,0,1.83,15.13,0.06,0.04,0.45,22.09,4.12,117,0,0,41.85,86.7098609931676
20200204,021900,0,2.07,17.09,0.07,0.05,0.46,21.99,5.05,146,0,0,41.3,86.7109551770267
20200204,022900,0,2.2,18.15,0.07,0.05,0.47,22.01,5.59,117,0,0,41.42,86.7129877866868
20200204,023900,0,2.14,17.7,0.07,0.05,0.46,22.01,4.79,108,0,0,42.51,86.71392684725
20200204,024900,0,2.12,17.51,0.07,0.05,0.44,21.95,3.59,144,0,0,42.78,86.7133783741299
20200204,025900,0,2.04,16.85,0.07,0.04,0.45,21.73,2.93,126,0,0,42.16,86.7118497671367
20200204,030900,0,2.17,17.93,0.07,0.05,0.45,21.74,4.26,117,0,0,42.26,86.7122143748357
20200204,031900,0,2.11,17.4,0.07,0.05,0.46,21.48,0.93,135,0,0,43.28,86.7084274570159
20200204,032900,0,2.09,17.26,0.07,0.05,0.44,21.51,2.26,135,0,0,43.5,86.7062086046718
20200204,033900,0,2.15,17.72,0.07,0.05,0.48,21.25,1.86,135,0,0,43.08,86.7036310287298
20200204,034900,0,2.19,18.07,0.07,0.05,0.47,21.27,3.19,135,0,0,43.11,86.7027566357673
20200204,035900,0,2.15,17.74,0.07,0.05,0.45,21.24,3.19,130.5,0,0,42.83,86.7017970106033
20200204,040900,0,2.19,18.13,0.07,0.05,0.46,21.49,5.05,112.5,0,0,43.09,86.7031795189761
20200204,041900,0,2.28,18.82,0.08,0.05,0.48,21.57,4.66,141.5,0,0,42.54,86.7042763436075
20200204,042900,0,2.31,19,0.08,0.05,0.45,21.64,8.38,119,0,0,41.7,86.7099171758525
20200204,043900,0,2.29,18.87,0.08,0.05,0.46,21.83,6.78,58.5,0,0,41.76,86.7136002855125
20200204,044900,0,2.15,17.69,0.07,0.05,0.46,21.84,6.12,121.5,0,0,43.46,86.716152512631
20200204,045900,0,2.19,18.11,0.07,0.05,0.47,21.76,4.52,121.5,0,0,49.9,86.7168941179435
20200204,050900,0,2.11,17.38,0.07,0.05,0.46,21.53,3.99,130.5,0,0,208.84,86.7167989169053
