dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200328,000100,0,1.72,0.06,0,0,14.22,0.04,0,0,0.45,25.06,45,14.63,0,0,0,0,0,0,0,0
20200328,000200,0,1.53,0.05,0,0,12.61,0.03,0,0,0.46,25,0,23.94,0,0,0,0,0,0,0,0
20200328,000300,0,1.51,0.05,0,0,12.42,0.03,0,0,0.46,25.06,45,18.62,0,0,0,0,0,0,0,0
20200328,000400,0,1.62,0.05,0,0,13.34,0.04,0,0,0.45,25.12,135,13.3,0,0,0,0,0,0,0,0
20200328,000500,0,1.59,0.05,0,0,13.15,0.04,0,0,0.45,25,90,14.63,0,0,0,0,0,0,0,0
20200328,000600,0,1.83,0.06,0,0,15.11,0.04,0,0,0.46,25.12,90,10.64,0,0,0,0,0,0,0,0
20200328,000700,0,1.69,0.06,0,0,13.98,0.04,0,0,0.45,25.12,90,7.98,0,0,0,0,0,0,0,0
20200328,000800,0,1.64,0.05,0,0,13.5,0.04,0,0,0.45,25.12,90,9.31,0,0,0,0,0,0,0,0
20200328,000900,0,1.71,0.06,0,0,14.11,0.04,0,0,0.44,25.06,45,15.96,0,0,0,0,0,0,0,0
20200328,001000,0,1.72,0.06,0,0,14.19,0.04,0,0,0.44,25,90,14.63,0,0,0,0,0,0,0,0
20200328,001100,0,1.63,0.05,0,0,13.45,0.04,0,0,0.45,24.94,135,7.98,0,0,0,0,0,0,0,0
20200328,001200,0,1.75,0.06,0,0,14.47,0.04,0,0,0.46,25,335,7.98,0,0,0,0,0,0,0,0
20200328,001300,0,1.84,0.06,0,0,15.17,0.04,0,0,0.46,24.94,0,3.99,0,0,0,0,0,0,0,0
20200328,001400,0,1.65,0.05,0,0,13.58,0.04,0,0,0.46,25.06,0,22.61,0,0,0,0,0,0,0,0
20200328,001500,0,1.75,0.06,0,0,14.41,0.04,0,0,0.46,25.12,90,13.3,0,0,0,0,0,0,0,0
20200328,001600,0,1.99,0.07,0,0,16.39,0.05,0,0,0.46,25,135,9.31,0,0,0,0,0,0,0,0
20200328,001700,0,1.74,0.06,0,0,14.38,0.04,0,0,0.47,24.94,0,17.29,0,0,0,0,0,0,0,0
20200328,001800,0,1.88,0.06,0,0,15.55,0.04,0,0,0.46,25,90,10.64,0,0,0,0,0,0,0,0
20200328,001900,0,1.78,0.06,0,0,14.67,0.04,0,0,0.46,24.88,45,5.32,0,0,0,0,0,0,0,0
20200328,002000,0,1.92,0.06,0,0,15.87,0.04,0,0,0.45,24.81,45,9.31,0,0,0,0,0,0,0,0
20200328,002100,0,1.78,0.06,0,0,14.67,0.04,0,0,0.45,24.81,180,2.66,0,0,0,0,0,0,0,0
20200328,002200,0,1.81,0.06,0,0,14.89,0.04,0,0,0.43,24.75,135,9.31,0,0,0,0,0,0,0,0
20200328,002300,0,1.7,0.06,0,0,14,0.04,0,0,0.45,24.75,90,7.98,0,0,0,0,0,0,0,0
20200328,002400,0,1.75,0.06,0,0,14.45,0.04,0,0,0.46,24.81,135,15.96,0,0,0,0,0,0,0,0
20200328,002500,0,1.75,0.06,0,0,14.44,0.04,0,0,0.46,24.81,90,9.31,0,0,0,0,0,0,0,0
20200328,002600,0,1.56,0.05,0,0,12.84,0.04,0,0,0.47,24.62,90,9.31,0,0,0,0,0,0,0,0
20200328,002700,0,1.8,0.06,0,0,14.85,0.04,0,0,0.47,24.69,45,18.62,0,0,0,0,0,0,0,0
20200328,002800,0,1.55,0.05,0,0,12.8,0.04,0,0,0.47,24.69,45,2.66,0,0,0,0,0,0,0,0
20200328,002900,0,1.61,0.05,0,0,13.32,0.04,0,0,0.47,24.75,90,7.98,0,0,0,0,0,0,0,0
20200328,003000,0,1.72,0.06,0,0,14.18,0.04,0,0,0.46,24.81,45,17.29,0,0,0,0,0,0,0,0
20200328,003100,0,1.28,0.04,0,0,10.57,0.03,0,0,0.46,24.81,90,5.32,0,0,0,0,0,0,0,0
20200328,003200,0,1.46,0.05,0,0,12.01,0.03,0,0,0.47,24.81,45,17.29,0,0,0,0,0,0,0,0
20200328,003300,0,1.35,0.04,0,0,11.13,0.03,0,0,0.46,24.81,45,7.98,0,0,0,0,0,0,0,0
20200328,003400,0,1.12,0.04,0,0,9.26,0.03,0,0,0.47,24.75,45,10.64,0,0,0,0,0,0,0,0
20200328,003500,0,1.31,0.04,0,0,10.81,0.03,0,0,0.46,24.88,0,13.3,0,0,0,0,0,0,0,0
20200328,003600,0,1.48,0.05,0,0,12.17,0.03,0,0,0.46,24.81,0,25.27,0,0,0,0,0,0,0,0
20200328,003700,0,1.43,0.05,0,0,11.8,0.03,0,0,0.46,24.75,90,17.29,0,0,0,0,0,0,0,0
20200328,003800,0,1.3,0.04,0,0,10.74,0.03,0,0,0.47,24.88,135,7.98,0,0,0,0,0,0,0,0
20200328,003900,0,1.43,0.05,0,0,11.8,0.03,0,0,0.46,24.81,0,7.98,0,0,0,0,0,0,0,0
20200328,004000,0,1.77,0.06,0,0,14.57,0.04,0,0,0.46,24.62,90,9.31,0,0,0,0,0,0,0,0
20200328,004100,0,1.22,0.04,0,0,10.03,0.03,0,0,0.47,24.69,90,2.66,0,0,0,0,0,0,0,0
20200328,004200,0,1.39,0.05,0,0,11.49,0.03,0,0,0.46,24.62,90,9.31,0,0,0,0,0,0,0,0
20200328,004300,0,1.32,0.04,0,0,10.89,0.03,0,0,0.47,24.56,45,15.96,0,0,0,0,0,0,0,0
20200328,004400,0,1.24,0.04,0,0,10.21,0.03,0,0,0.47,24.69,135,10.64,0,0,0,0,0,0,0,0
20200328,004500,0,1.25,0.04,0,0,10.27,0.03,0,0,0.47,24.56,0,7.98,0,0,0,0,0,0,0,0
20200328,004600,0,1.19,0.04,0,0,9.82,0.03,0,0,0.48,24.5,45,14.63,0,0,0,0,0,0,0,0
20200328,004700,0,1.33,0.04,0,0,10.94,0.03,0,0,0.48,24.56,0,10.64,0,0,0,0,0,0,0,0
20200328,004800,0,1.11,0.04,0,0,9.17,0.03,0,0,0.49,24.38,90,11.97,0,0,0,0,0,0,0,0
20200328,004900,0,1.35,0.05,0,0,11.17,0.03,0,0,0.47,24.44,270,7.98,0,0,0,0,0,0,0,0
20200328,005000,0,1.22,0.04,0,0,10.08,0.03,0,0,0.46,24.44,0,18.62,0,0,0,0,0,0,0,0
20200328,005100,0,1.04,0.03,0,0,8.57,0.02,0,0,0.45,24.38,135,9.31,0,0,0,0,0,0,0,0
20200328,005200,0,1.4,0.05,0,0,11.57,0.03,0,0,0.45,24.31,90,7.98,0,0,0,0,0,0,0,0
20200328,005300,0,1.31,0.04,0,0,10.82,0.03,0,0,0.44,24.31,180,9.31,0,0,0,0,0,0,0,0
20200328,005400,0,1.43,0.05,0,0,11.8,0.03,0,0,0.43,24.38,90,14.63,0,0,0,0,0,0,0,0
20200328,005500,0,1.38,0.05,0,0,11.38,0.03,0,0,0.43,24.5,90,10.64,0,0,0,0,0,0,0,0
20200328,005600,0,1.51,0.05,0,0,12.45,0.03,0,0,0.44,24.38,135,11.97,0,0,0,0,0,0,0,0
20200328,005700,0,1.49,0.05,0,0,12.28,0.03,0,0,0.43,24.44,0,13.3,0,0,0,0,0,0,0,0
20200328,005800,0,1.42,0.05,0,0,11.7,0.03,0,0,0.43,24.31,45,7.98,0,0,0,0,0,0,0,0
20200328,005900,0,1.17,0.04,0,0,9.65,0.03,0,0,0.44,24.19,90,10.64,0,0,0,0,0,0,0,0
20200328,010000,0,1.23,0.04,0,0,10.13,0.03,0,0,0.44,24.25,45,5.32,0,0,0,0,0,0,0,0
20200328,010100,0,1.09,0.04,0,0,9.02,0.02,0,0,0.44,24.19,90,15.96,0,0,0,0,0,0,0,0
20200328,010200,0,1.34,0.04,0,0,11.03,0.03,0,0,0.44,24.31,135,9.31,0,0,0,0,0,0,0,0
20200328,010300,0,1.35,0.04,0,0,11.12,0.03,0,0,0.44,24.31,45,7.98,0,0,0,0,0,0,0,0
20200328,010400,0,1.32,0.04,0,0,10.88,0.03,0,0,0.45,24.38,90,14.63,0,0,0,0,0,0,0,0
20200328,010500,0,1.22,0.04,0,0,10.09,0.03,0,0,0.44,24.38,135,7.98,0,0,0,0,0,0,0,0
20200328,010600,0,1.16,0.04,0,0,9.55,0.03,0,0,0.44,24.38,90,5.32,0,0,0,0,0,0,0,0
20200328,010700,0,1.36,0.05,0,0,11.21,0.03,0,0,0.44,24.44,90,5.32,0,0,0,0,0,0,0,0
20200328,010800,0,1.74,0.06,0,0,14.33,0.04,0,0,0.43,24.44,45,13.3,0,0,0,0,0,0,0,0
20200328,010900,0,1.87,0.06,0,0,15.39,0.04,0,0,0.44,24.38,135,6.65,0,0,0,0,0,0,0,0
20200328,011000,0,1.36,0.05,0,0,11.21,0.03,0,0,0.44,24.38,135,5.32,0,0,0,0,0,0,0,0
20200328,011100,0,1.76,0.06,0,0,14.49,0.04,0,0,0.44,24.38,90,7.98,0,0,0,0,0,0,0,0
20200328,011200,0,1.41,0.05,0,0,11.61,0.03,0,0,0.44,24.38,0,7.98,0,0,0,0,0,0,0,0
20200328,011300,0,1.31,0.04,0,0,10.82,0.03,0,0,0.45,24.38,90,9.31,0,0,0,0,0,0,0,0
20200328,011400,0,1.65,0.06,0,0,13.64,0.04,0,0,0.46,24.44,90,7.98,0,0,0,0,0,0,0,0
20200328,011500,0,1.35,0.05,0,0,11.18,0.03,0,0,0.46,24.5,90,6.65,0,0,0,0,0,0,0,0
20200328,011600,0,1.21,0.04,0,0,9.95,0.03,0,0,0.45,24.44,90,14.63,0,0,0,0,0,0,0,0
20200328,011700,0,1.45,0.05,0,0,11.92,0.03,0,0,0.45,24.44,135,5.32,0,0,0,0,0,0,0,0
20200328,011800,0,1.07,0.04,0,0,8.86,0.02,0,0,0.46,24.31,90,6.65,0,0,0,0,0,0,0,0
20200328,011900,0,1.66,0.06,0,0,13.73,0.04,0,0,0.47,24.19,135,6.65,0,0,0,0,0,0,0,0
20200328,012000,0,1.45,0.05,0,0,12,0.03,0,0,0.47,24.31,45,7.98,0,0,0,0,0,0,0,0
20200328,012100,0,1.53,0.05,0,0,12.6,0.03,0,0,0.46,24.31,135,3.99,0,0,0,0,0,0,0,0
20200328,012200,0,1.65,0.05,0,0,13.59,0.04,0,0,0.46,24.38,90,17.29,0,0,0,0,0,0,0,0
20200328,012300,0,1.62,0.05,0,0,13.36,0.04,0,0,0.45,24.38,45,19.95,0,0,0,0,0,0,0,0
20200328,012400,0,1.51,0.05,0,0,12.42,0.03,0,0,0.46,24.38,135,9.31,0,0,0,0,0,0,0,0
