"","DIA","TIME","IRR","TEMP","MA","PDC","data"
"1",1,1,7,17.72,0.69269,41.15,20200228
"2",1,2,11,18.03,0.69267,83.69,20200228
"3",1,3,18.6,18.49,0.69265,147.08,20200228
"4",1,4,31.2,22.78,0.69262,299.85,20200228
"5",1,5,51.9,25.66,0.69259,517.6,20200228
"6",1,6,77.7,28.04,0.69258,743.96,20200228
"7",1,7,111.7,28.75,0.69258,1011.13,20200228
"8",1,8,152.2,27.5,0.69264,1385.97,20200228
"9",1,9,200.3,25.76,0.69277,1863.03,20200228
"10",1,10,264.3,27.36,0.69285,2447.22,20200228
"11",1,11,320.1,27.98,0.69295,3025.45,20200228
"12",1,12,355.4,26.64,0.69315,3336.34,20200228
"13",1,13,419.3,27.09,0.69334,3934.89,20200228
"14",1,14,432.2,27.27,0.69358,4001.29,20200228
"15",1,15,414.3,27.46,0.69376,3918.25,20200228
"16",1,16,567,27.77,0.694,5307.14,20200228
"17",1,17,586.1,28.42,0.69425,5469.92,20200228
"18",1,18,653.7,28.36,0.6945,5865.72,20200228
"19",1,19,610,28.3,0.69467,5507.87,20200228
"20",1,20,754.8,28.54,0.69499,6827.31,20200228
"21",1,21,745.6,28.62,0.6952,6657.24,20200228
"22",1,22,780.6,28.8,0.69542,6979.37,20200228
"23",1,23,811.3,29.19,0.69565,7189.87,20200228
"24",1,24,859.6,29.81,0.69585,7508.32,20200228
"25",1,25,908,30.63,0.69606,7850.58,20200228
"26",1,26,929.5,29.46,0.69629,8025.73,20200228
"27",1,27,1006.2,29.87,0.69644,8389.46,20200228
"28",1,28,1012.6,30.25,0.69665,8132.13,20200228
"29",1,29,862.2,30.56,0.69688,6553.82,20200228
"30",1,30,1139.5,30.44,0.69706,8426.5,20200228
"31",1,31,1083.1,30.69,0.69719,8421.6,20200228
"32",1,32,897.5,29.93,0.69735,6543.87,20200228
"33",1,33,1150.7,31.03,0.69747,8408.88,20200228
"34",1,34,1199.1,30.57,0.69765,8424.9,20200228
"35",1,35,1159.3,30.55,0.69778,8420.58,20200228
"36",1,36,1150.9,30.18,0.69793,8416.53,20200228
"37",1,37,315,29.01,0.69802,2627.58,20200228
"38",1,38,585.6,28.81,0.69811,4467.15,20200228
"39",1,39,985.2,29.94,0.69826,6943.24,20200228
"40",1,40,1165.8,30.32,0.69835,8425.25,20200228
"41",1,41,939.3,30.3,0.69846,6967.07,20200228
"42",1,42,1161.6,32.33,0.69853,8412.63,20200228
"43",1,43,1156.3,32.16,0.69862,8424.31,20200228
"44",1,44,1146.4,32.2,0.69871,7890.33,20200228
"45",1,45,748.7,31.7,0.69882,5312.87,20200228
"46",1,46,1047.4,32.3,0.69887,7657.21,20200228
"47",1,47,924.2,32.13,0.69904,6772.29,20200228
"48",1,48,1139.5,33.19,0.69916,8421.73,20200228
"49",1,49,952.6,32.34,0.6993,7153.02,20200228
"50",1,50,247.6,30.6,0.69941,2117.34,20200228
"51",1,51,677.8,31.27,0.69955,5331.23,20200228
"52",1,52,289,30.99,0.69967,2531.69,20200228
"53",1,53,254,31.1,0.69972,2274.87,20200228
"54",1,54,304.5,31.83,0.69972,2842.75,20200228
"55",1,55,975.6,33.52,0.6998,8118.28,20200228
"56",1,56,300.6,31.81,0.69984,2462.93,20200228
"57",1,57,232.6,31.14,0.69986,2015.87,20200228
"58",1,58,173.2,30.44,0.69987,1502.93,20200228
"59",1,59,140.1,30.19,0.69985,1229.9,20200228
"60",1,60,145.2,29.11,0.69984,1266.97,20200228
"61",1,61,199,29.86,0.69984,1752.69,20200228
"62",1,62,274.9,30.8,0.69983,2222.51,20200228
"63",1,63,171,29.76,0.6999,1416.09,20200228
"64",1,64,207.9,29.79,0.69995,1759.28,20200228
"65",1,65,132.3,29.38,0.69999,1152.2,20200228
"66",1,66,126.9,29.27,0.70001,1107.61,20200228
"67",1,67,128.6,29.97,0.69998,1068.83,20200228
"68",1,68,118.1,29.12,0.70004,1023.94,20200228
"69",1,69,150,28.9,0.70012,1169.18,20200228
"70",1,70,62.9,28.36,0.7002,525.41,20200228
"71",1,71,31.9,27.96,0.70023,264.74,20200228
"72",1,72,19,27.82,0.7003,162.02,20200228
"73",1,73,12.4,27.7,0.70036,103.95,20200228
"74",1,74,7.7,27.25,0.70044,63.26,20200228
"75",1,75,2.9,27.17,0.70055,26.67,20200228
"76",1,76,0.1,27.1,0.70071,3.26,20200228
"77",2,1,6.33,20.56,0.70923,41.95,20200229
"78",2,2,10.6,20.59,0.7093,79.81,20200229
"79",2,3,19,21.37,0.70944,152.91,20200229
"80",2,4,29.7,22.74,0.70956,255.63,20200229
"81",2,5,48.2,23.92,0.70967,423.48,20200229
"82",2,6,76.15,24.77,0.70982,669.62,20200229
"83",2,7,110.7,25.14,0.70992,977.59,20200229
"84",2,8,150.2,25.38,0.71006,1382.34,20200229
"85",2,9,193.6,25.46,0.71021,1824.41,20200229
"86",2,10,239.2,25.63,0.71039,2292.12,20200229
"87",2,11,285.8,26.38,0.71055,2769.26,20200229
"88",2,12,334,26.19,0.7108,3215.38,20200229
"89",2,13,380.7,27.56,0.71091,3651.45,20200229
"90",2,14,427.5,26.84,0.71117,4075.93,20200229
"91",2,15,474.4,28.14,0.71131,4428.53,20200229
"92",2,16,519.1,27.95,0.71149,4858.24,20200229
"93",2,17,563.1,28.91,0.71161,5220,20200229
"94",2,18,606.5,29.07,0.71176,5585.18,20200229
"95",2,19,647.5,28.54,0.71193,5902.93,20200229
"96",2,20,686.6,29.75,0.7121,6184.98,20200229
"97",2,21,725.4,29.12,0.71226,6470.94,20200229
"98",2,22,762.7,29.3,0.71245,6776.6,20200229
"99",2,23,796.3,29.28,0.71264,7022.1,20200229
"100",2,24,828.9,29.48,0.71286,7269.35,20200229
"101",2,25,861.3,29.84,0.71297,7339.86,20200229
"102",2,26,892.6,30.18,0.71308,7703.71,20200229
"103",2,27,920,30.13,0.71317,7883.13,20200229
"104",2,28,941,30.09,0.71331,8003.52,20200229
"105",2,29,968.4,30.25,0.71349,8249.64,20200229
"106",2,30,990.2,30.6,0.71362,8383.85,20200229
"107",2,31,1006.5,31,0.71369,8401.45,20200229
"108",2,32,1025.5,30.32,0.7138,8429.69,20200229
"109",2,33,1038.1,30.52,0.71394,8439.96,20200229
"110",2,34,1052.7,30.44,0.71405,8435.18,20200229
"111",2,35,1066.2,30.87,0.71413,8433.29,20200229
"112",2,36,1090.5,31.04,0.71418,8425.5,20200229
"113",2,37,1163.2,31.54,0.71429,8435.14,20200229
"114",2,38,700.5,30.75,0.71445,5249.78,20200229
"115",2,39,1101.2,30.54,0.71461,8244.65,20200229
"116",2,40,1148.3,31.76,0.71469,7866.66,20200229
"117",2,41,1237,31.39,0.71483,8436.56,20200229
"118",2,42,1076.2,31.68,0.71492,7525.91,20200229
"119",2,43,1137.3,31.72,0.71499,8429.31,20200229
"120",2,44,1085.1,32.02,0.71507,8061.5,20200229
"121",2,45,830,30.98,0.71517,6182.67,20200229
"122",2,46,1074.7,31.73,0.71528,8430.26,20200229
"123",2,47,1053.2,31.21,0.71539,8380.21,20200229
"124",2,48,931.3,31.85,0.71548,7342.26,20200229
"125",2,49,999,32.01,0.71561,8255.15,20200229
"126",2,50,973.1,30.92,0.7158,8041.39,20200229
"127",2,51,949.6,32.34,0.71588,7828.56,20200229
"128",2,52,927.5,32.71,0.71602,7721.03,20200229
"129",2,53,909.1,33.71,0.71612,7563.43,20200229
"130",2,54,850.2,34,0.71623,7054.21,20200229
"131",2,55,881.9,33.88,0.71634,7372,20200229
"132",2,56,887.1,33.43,0.71651,7449.36,20200229
"133",2,57,838.4,33.1,0.71673,7062.64,20200229
"134",2,58,768,33.67,0.71685,6459.84,20200229
"135",2,59,709.2,34.18,0.71697,6029.43,20200229
"136",2,60,690.7,33.27,0.71709,5820.83,20200229
"137",2,61,624.5,33.16,0.71729,5286.26,20200229
"138",2,62,547.4,33.29,0.71743,4654.5,20200229
"139",2,63,496.2,32.9,0.71754,4141.32,20200229
"140",2,64,448.8,32.72,0.71768,3748.57,20200229
"141",2,65,405.7,32.75,0.71781,3314.44,20200229
"142",2,66,344.2,32.1,0.71795,2789.58,20200229
"143",2,67,304.5,32.58,0.71802,2412.98,20200229
"144",2,68,245.4,31.73,0.71814,1880.41,20200229
"145",2,69,199.3,30.47,0.71822,1447.48,20200229
"146",2,70,154.8,28.87,0.71829,656.73,20200229
"147",2,71,113.7,28.46,0.71835,267.66,20200229
"148",2,72,75.6,28.25,0.71845,244.64,20200229
"149",2,73,35.4,27.75,0.71851,193.57,20200229
"150",2,74,18.1,27.47,0.71857,137.92,20200229
"151",2,75,10,27.21,0.71866,77.18,20200229
"152",2,76,2.5,26.82,0.7187,24.55,20200229
"153",3,1,6,18.19,0.7279,39.8,20200303
"154",3,2,10.1,18.16,0.72795,71.94,20200303
"155",3,3,16.9,18.49,0.72806,135.57,20200303
"156",3,4,28.7,19.97,0.72813,240.37,20200303
"157",3,5,47.6,20.5,0.72824,396.72,20200303
"158",3,6,75.2,20.74,0.72838,600.76,20200303
"159",3,7,109.7,21,0.72855,920.28,20200303
"160",3,8,149.3,21.84,0.72877,1316.64,20200303
"161",3,9,191.8,22.36,0.72893,1746.25,20200303
"162",3,10,237.5,22.74,0.72911,2214.5,20200303
"163",3,11,282.9,22.95,0.72934,2679.95,20200303
"164",3,12,330,23.35,0.72957,3113.57,20200303
"165",3,13,376.3,23.99,0.72973,3550.32,20200303
"166",3,14,422.8,24.18,0.72989,3982.52,20200303
"167",3,15,469.7,24.88,0.73007,4397.16,20200303
"168",3,16,514,24.93,0.73028,4813.56,20200303
"169",3,17,555.9,25.18,0.73046,5177.95,20200303
"170",3,18,598.6,25.27,0.73063,5538.12,20200303
"171",3,19,639.7,25.98,0.7308,5876.21,20200303
"172",3,20,682.8,26.24,0.73092,6209.25,20200303
"173",3,21,720.8,25.83,0.7311,6504.33,20200303
"174",3,22,756.6,25.84,0.73123,6779.35,20200303
"175",3,23,794.1,26.38,0.73136,7061.79,20200303
"176",3,24,822.6,26.8,0.73147,7275.98,20200303
"177",3,25,854.3,27.18,0.73158,7490.56,20200303
"178",3,26,885.2,26.99,0.73177,7705.85,20200303
"179",3,27,919.9,27.45,0.73187,7890.25,20200303
"180",3,28,957.6,27.56,0.73199,8134.56,20200303
"181",3,29,947.5,28.01,0.73205,7971.13,20200303
"182",3,30,748.4,28.27,0.7321,6313.38,20200303
"183",3,31,461.7,27.16,0.73218,4105.28,20200303
"184",3,32,577.5,27.01,0.7322,4893.31,20200303
"185",3,33,814.3,27.93,0.73223,6584.45,20200303
"186",3,34,966.2,28.23,0.7323,7245.05,20200303
"187",3,35,1103,29.52,0.73234,8253.05,20200303
"188",3,36,1123.4,30.03,0.73243,8418.24,20200303
"189",3,37,1187.8,30.27,0.73251,8414.97,20200303
"190",3,38,662,29.58,0.73258,4805.34,20200303
"191",3,39,559.7,28.61,0.73259,3959.1,20200303
"192",3,40,1083.3,29.15,0.73267,7712.17,20200303
"193",3,41,884.3,29.78,0.7327,6355.8,20200303
"194",3,42,291.7,29.16,0.73273,2302.21,20200303
"195",3,43,1135.9,30.39,0.73279,8415.06,20200303
"196",3,44,1130.1,31.24,0.73283,8415.02,20200303
"197",3,45,850.5,30.9,0.73293,6404.87,20200303
"198",3,46,1149.4,31.92,0.73294,8423.93,20200303
"199",3,47,715.5,31.3,0.733,5192.32,20200303
"200",3,48,226,29.44,0.73307,1973.93,20200303
"201",3,49,924.7,30.55,0.73315,6916.08,20200303
"202",3,50,972.7,31.67,0.73323,7282.79,20200303
"203",3,51,490.4,30.91,0.73328,3867.04,20200303
"204",3,52,919.5,31.39,0.73333,7646.45,20200303
"205",3,53,915.1,32.94,0.7334,7600.57,20200303
"206",3,54,869.7,33.68,0.73344,7191.72,20200303
"207",3,55,837.2,33.17,0.7335,6956.79,20200303
"208",3,56,812.5,32.91,0.73357,6778.75,20200303
"209",3,57,607.2,32.46,0.73364,4974.59,20200303
"210",3,58,131.1,29.33,0.73371,1103.37,20200303
"211",3,59,121.8,28.47,0.73378,1056.83,20200303
"212",3,60,672.3,32.31,0.7338,5646.24,20200303
"213",3,61,350.9,30.99,0.73387,2938.11,20200303
"214",3,62,338.8,31.36,0.7339,2869.23,20200303
"215",3,63,552.4,33.07,0.73393,4609.72,20200303
"216",3,64,441.2,32.46,0.73401,3614.41,20200303
"217",3,65,132.6,30.08,0.73407,1134.41,20200303
"218",3,66,131.7,29.06,0.7341,1151.48,20200303
"219",3,67,99.2,28.59,0.73419,870.19,20200303
"220",3,68,134.1,28.69,0.73427,624.03,20200303
"221",3,69,151.2,28.76,0.7344,1004.9,20200303
"222",3,70,97.1,27.98,0.7345,585.73,20200303
"223",3,71,108.1,27.86,0.73459,484,20200303
"224",3,72,52.1,27.62,0.73469,347.57,20200303
"225",3,73,26.1,27.05,0.73476,210.77,20200303
"226",3,74,13.9,26.83,0.73482,113.02,20200303
"227",3,75,4.4,26.64,0.73489,36.77,20200303
"228",3,76,0.1,26.42,0.73494,4.81,20200303
"229",4,1,0.1,20.84,0.73691,0,20200304
"230",4,2,6.5,19.34,0.73794,39.59,20200304
"231",4,3,9.4,19.89,0.73792,75.47,20200304
"232",4,4,17.6,20.26,0.73791,141.78,20200304
"233",4,5,31.3,22.16,0.7379,268.97,20200304
"234",4,6,52.3,22.69,0.7379,430.85,20200304
"235",4,7,79.4,23.1,0.73796,617.53,20200304
"236",4,8,111.9,23.51,0.73806,923.62,20200304
"237",4,9,154.4,23.75,0.73822,1328.35,20200304
"238",4,10,197.5,24.45,0.73833,1775.84,20200304
"239",4,11,242,24.82,0.73845,2224.18,20200304
"240",4,12,287.6,24.97,0.73863,2686.97,20200304
"241",4,13,335.1,25.62,0.73879,3113.81,20200304
"242",4,14,383.4,26.05,0.73895,3567.47,20200304
"243",4,15,428.7,26.18,0.73914,3977.69,20200304
"244",4,16,475.8,27.05,0.73931,4409.68,20200304
"245",4,17,519.6,27.85,0.73946,4786.62,20200304
"246",4,18,565.2,27.29,0.73967,5192.43,20200304
"247",4,19,606.1,27.42,0.73987,5534.25,20200304
"248",4,20,646.5,28.43,0.74002,5801.92,20200304
"249",4,21,685.9,28.9,0.74012,6107.14,20200304
"250",4,22,724.6,28.26,0.74028,6415.28,20200304
"251",4,23,762.7,28.48,0.74043,6715.88,20200304
"252",4,24,795.8,28.74,0.74054,6953.5,20200304
"253",4,25,829.2,28.46,0.7407,7229.61,20200304
"254",4,26,863,28.61,0.74086,7478.15,20200304
"255",4,27,890.7,29.24,0.74094,7576.16,20200304
"256",4,28,918.2,29.52,0.74105,7698.95,20200304
"257",4,29,946.1,29.86,0.74117,7867.2,20200304
"258",4,30,971.3,30.31,0.74123,8036,20200304
"259",4,31,992.8,30.44,0.74125,8115.5,20200304
"260",4,32,1014.4,30.44,0.7413,8233.44,20200304
"261",4,33,1037.6,30.18,0.74133,8379.67,20200304
"262",4,34,977.4,29.77,0.74139,7819.08,20200304
"263",4,35,1082.3,29.63,0.74148,8412.04,20200304
"264",4,36,1107,30.08,0.74158,8416.34,20200304
"265",4,37,1107.7,30.57,0.74162,8043.63,20200304
"266",4,38,829.9,30.44,0.74164,6389.82,20200304
"267",4,39,1123.8,30.49,0.74174,8396.3,20200304
"268",4,40,1130.5,30.58,0.74181,8401.43,20200304
"269",4,41,1138.2,31.45,0.74187,8411.92,20200304
"270",4,42,1148.7,31.84,0.74192,8401.67,20200304
"271",4,43,1149.8,32.3,0.74198,8407.05,20200304
"272",4,44,1146.3,32.96,0.74205,8424.71,20200304
"273",4,45,908.2,31.85,0.7421,6713.22,20200304
"274",4,46,1174.7,32.77,0.74216,8069.22,20200304
"275",4,47,217.2,31.35,0.7422,1796.73,20200304
"276",4,48,464.6,30.74,0.7422,3915.18,20200304
"277",4,49,1084.7,33.41,0.74221,8320.1,20200304
"278",4,50,1028.9,32.26,0.74228,8132.94,20200304
"279",4,51,1030.2,32.28,0.74236,8177.91,20200304
"280",4,52,1004.1,32.71,0.7424,7957.86,20200304
"281",4,53,869.9,33.3,0.74243,6929.5,20200304
"282",4,54,222.3,31.75,0.74246,1877.11,20200304
"283",4,55,149.9,30.65,0.7425,1305.8,20200304
"284",4,56,199.5,30.65,0.7425,1767.76,20200304
"285",4,57,343.1,30.87,0.74251,3045.68,20200304
"286",4,58,768.9,35.31,0.74248,6408.97,20200304
"287",4,59,364.9,34.74,0.74248,3008.11,20200304
"288",4,60,714.2,32.93,0.74258,5938.68,20200304
"289",4,61,433.3,33.34,0.74264,3592.79,20200304
"290",4,62,235.2,30.86,0.74271,1954.55,20200304
"291",4,63,173.6,30.12,0.74276,1506.76,20200304
"292",4,64,110.1,30,0.74279,953.07,20200304
"293",4,65,95.4,29.53,0.74284,829.33,20200304
"294",4,66,91.6,29.61,0.74288,777.09,20200304
"295",4,67,262.7,31.21,0.7429,2170.54,20200304
"296",4,68,289.6,32.26,0.7429,2227.7,20200304
"297",4,69,237.5,33.75,0.7429,1709.2,20200304
"298",4,70,222.5,30.27,0.74295,1240.87,20200304
"299",4,71,208.5,29.97,0.74301,911.53,20200304
"300",4,72,96.4,29.59,0.74306,651.52,20200304
"301",4,73,50.6,28.94,0.74319,423.32,20200304
"302",4,74,33.3,28.48,0.74335,275.52,20200304
"303",4,75,23.1,28.27,0.74348,184.27,20200304
"304",4,76,9.7,27.94,0.74364,75.24,20200304
"305",4,77,1.2,27.01,0.74383,15.39,20200304
"306",5,1,9.6,21.94,0.74784,73.38,20200306
"307",5,2,17.8,22.26,0.74788,140.25,20200306
"308",5,3,30.3,23.81,0.74791,246.42,20200306
"309",5,4,48.8,25.47,0.74792,398.08,20200306
"310",5,5,75.7,26.79,0.74793,594.29,20200306
"311",5,6,109,27.26,0.74795,918.95,20200306
"312",5,7,148.4,28.08,0.74796,1308.06,20200306
"313",5,8,190.1,28.89,0.74799,1685.79,20200306
"314",5,9,235.2,29.15,0.74804,2173.88,20200306
"315",5,10,280.6,30.03,0.7481,2614.74,20200306
"316",5,11,326.9,30.16,0.74816,3026.82,20200306
"317",5,12,373.9,30.43,0.74823,3449.29,20200306
"318",5,13,419.6,31.24,0.74831,3845.32,20200306
"319",5,14,465.2,31.61,0.74839,4217.76,20200306
"320",5,15,510.2,31.64,0.74847,4606.86,20200306
"321",5,16,553.8,31.17,0.74858,4980.46,20200306
"322",5,17,595.9,31.44,0.74866,5324.52,20200306
"323",5,18,638.4,31.35,0.74875,5501.22,20200306
"324",5,19,676.5,31.53,0.74886,5960.54,20200306
"325",5,20,711.9,31.06,0.74894,6250.11,20200306
"326",5,21,750.5,29.51,0.74909,6612.6,20200306
"327",5,22,786.7,29.56,0.74923,6928.39,20200306
"328",5,23,820,30.87,0.74932,7118.43,20200306
"329",5,24,852.3,30.56,0.74941,7353.12,20200306
"330",5,25,882.8,31.31,0.74949,7356.33,20200306
"331",5,26,913.1,30.79,0.74962,7732.06,20200306
"332",5,27,937.7,31.21,0.74972,7877.88,20200306
"333",5,28,962.2,31.17,0.74985,7862.41,20200306
"334",5,29,986.4,31.84,0.74993,8167.77,20200306
"335",5,30,998.8,31.5,0.74999,8224.28,20200306
"336",5,31,1015.5,31.5,0.75006,8308.99,20200306
"337",5,32,1041.1,31.44,0.75012,8445.01,20200306
"338",5,33,1085.9,31.52,0.75018,8445.02,20200306
"339",5,34,718.4,31.77,0.75025,5150.91,20200306
"340",5,35,1120.5,31.86,0.75032,8266.19,20200306
"341",5,36,1105.7,32.58,0.75038,8051.15,20200306
"342",5,37,1007.4,32.38,0.75041,7200.08,20200306
"343",5,38,306.1,31.19,0.75042,2367.47,20200306
"344",5,39,394.3,30.04,0.75049,3036.92,20200306
"345",5,40,1210.2,32.94,0.7505,8412.04,20200306
"346",5,41,843.3,33.34,0.75054,6193.22,20200306
"347",5,42,1012.7,32.83,0.7506,6853.85,20200306
"348",5,43,435.6,31.94,0.75065,3512.49,20200306
"349",5,44,343.9,31.73,0.75064,2937.02,20200306
"350",5,45,925.3,33.34,0.75064,6631.69,20200306
"351",5,46,566.3,32.24,0.75068,4442.72,20200306
"352",5,47,513.9,33.32,0.75068,4108.79,20200306
"353",5,48,254,31.16,0.75069,2186,20200306
"354",5,49,647.5,31.57,0.75075,4783.35,20200306
"355",5,50,461,31,0.75078,3851.98,20200306
"356",5,51,1021.2,33.7,0.75079,8257.61,20200306
"357",5,52,943.3,34.88,0.75084,7543.55,20200306
"358",5,53,852,35.38,0.75088,6506.94,20200306
"359",5,54,223.2,32.25,0.75089,1591.86,20200306
"360",5,55,107.8,30.63,0.75089,917.54,20200306
"361",5,56,73.9,30.09,0.7509,658.97,20200306
"362",5,57,68.3,29.05,0.75091,617.43,20200306
"363",5,58,118.9,28.41,0.75102,1082.17,20200306
"364",5,59,527.4,31.07,0.75108,4563.72,20200306
"365",5,60,191.5,29.83,0.75116,1574.28,20200306
"366",5,61,173.1,29.7,0.75117,1509.56,20200306
"367",5,62,125.6,29.16,0.75118,1098.8,20200306
"368",5,63,160.1,29.37,0.75121,1375.22,20200306
"369",5,64,167.2,29.94,0.75121,1441.59,20200306
"370",5,65,146.7,30.36,0.75118,1235.68,20200306
"371",5,66,243.1,32.3,0.75116,1879.63,20200306
"372",5,67,186.1,26.64,0.7513,1409.17,20200306
"373",5,68,77.3,21.27,0.75142,600.3,20200306
"374",5,69,53.1,22.06,0.75146,423.35,20200306
"375",5,70,33,21.88,0.75147,256.79,20200306
"376",5,71,28.3,22.3,0.75153,215.16,20200306
"377",5,72,24.9,23.37,0.75159,186.49,20200306
"378",5,73,16.8,22.76,0.75161,123.06,20200306
"379",5,74,6.6,21.97,0.75163,52.76,20200306
"380",5,75,1.4,21.63,0.75165,9.56,20200306
"381",6,1,6,20.79,0.75633,37.3,20200307
"382",6,2,9.3,20.86,0.75637,68.15,20200307
"383",6,3,16.8,21.15,0.75644,132.34,20200307
"384",6,4,29.6,22.95,0.7565,239.21,20200307
"385",6,5,49.3,23.9,0.75661,390.36,20200307
"386",6,6,78.3,24.79,0.7567,593.04,20200307
"387",6,7,113,25.5,0.75682,924.39,20200307
"388",6,8,152.9,26.3,0.75692,1328.36,20200307
"389",6,9,196.3,26.6,0.75704,1754.12,20200307
"390",6,10,241.8,27.38,0.75715,2215.92,20200307
"391",6,11,289.9,27.93,0.75724,2675.28,20200307
"392",6,12,337.2,27.98,0.75737,3122.22,20200307
"393",6,13,384.9,28.46,0.75747,3590.11,20200307
"394",6,14,431.5,29.01,0.75757,3996.21,20200307
"395",6,15,476.7,28.62,0.75769,4406.26,20200307
"396",6,16,522,28.88,0.75784,4799.08,20200307
"397",6,17,565.7,29.04,0.75796,5155.34,20200307
"398",6,18,609.5,29.08,0.75808,5534.11,20200307
"399",6,19,652.6,29.55,0.75824,5880.56,20200307
"400",6,20,692.2,29.44,0.75838,6189.82,20200307
"401",6,21,729.5,29.43,0.7585,6462.77,20200307
"402",6,22,766,29.45,0.75862,6743.66,20200307
"403",6,23,799.5,30.16,0.75876,6924.44,20200307
"404",6,24,832,30.21,0.7589,7178.5,20200307
"405",6,25,864.1,30.52,0.75903,7394.44,20200307
"406",6,26,893.4,30.33,0.75914,7570.16,20200307
"407",6,27,920,30.38,0.75927,7751.53,20200307
"408",6,28,945.8,31.25,0.75936,7907.88,20200307
"409",6,29,970.8,31.31,0.75946,8038.85,20200307
"410",6,30,989,31.9,0.75952,8141.59,20200307
"411",6,31,1008.7,31.89,0.75959,8219.97,20200307
"412",6,32,1032.6,31.83,0.75964,8246.67,20200307
"413",6,33,1052,31.61,0.75968,8390.49,20200307
"414",6,34,1077.2,31.52,0.75973,8421.02,20200307
"415",6,35,1094.7,32.03,0.75975,8422.84,20200307
"416",6,36,980.7,32.58,0.75976,6998.47,20200307
"417",6,37,1039.9,32.59,0.75982,7267.68,20200307
"418",6,38,1170.3,33.16,0.75986,8429.97,20200307
"419",6,39,1212.5,33.11,0.7599,8426.24,20200307
"420",6,40,1239.5,32.58,0.75996,8423.79,20200307
"421",6,41,1215.2,33.22,0.75997,8427.07,20200307
"422",6,42,844.2,33.52,0.75998,5587.91,20200307
"423",6,43,866,33.51,0.76002,5911.29,20200307
"424",6,44,428.7,32.86,0.76002,3211.98,20200307
"425",6,45,642.6,32.13,0.76001,4859.22,20200307
"426",6,46,1177.9,34.77,0.76,8429.39,20200307
"427",6,47,382.7,32.87,0.76003,3039.48,20200307
"428",6,48,689.9,32.7,0.76004,4762.79,20200307
"429",6,49,286.6,32.88,0.76006,2532.76,20200307
"430",6,50,221.1,31.48,0.76008,1899.8,20200307
"431",6,51,214.2,31.16,0.76008,1857.19,20200307
"432",6,52,623.5,33.23,0.76007,5443.91,20200307
"433",6,53,496.5,33.64,0.76006,4037.93,20200307
"434",6,54,399.5,32.91,0.76006,3213.21,20200307
"435",6,55,269.9,32.42,0.76005,2194.34,20200307
"436",6,56,186.3,31.82,0.76007,1609.15,20200307
"437",6,57,670,34.16,0.76011,5787.97,20200307
"438",6,58,388.8,34.39,0.76012,3028.68,20200307
"439",6,59,193.9,33.17,0.76015,1559.36,20200307
"440",6,60,135.3,31.29,0.76024,1126.88,20200307
"441",6,61,109.4,30.76,0.76024,917.93,20200307
"442",6,62,101.6,29.57,0.76022,830.8,20200307
"443",6,63,93.2,29.18,0.7602,765.37,20200307
"444",6,64,131.4,29.23,0.76018,1119.06,20200307
"445",6,65,171.9,30.71,0.76016,1371.85,20200307
"446",6,66,77.1,29.08,0.76012,642.77,20200307
"447",6,67,158.8,30.19,0.76009,1227.78,20200307
"448",6,68,58.7,29.31,0.76005,472.01,20200307
"449",6,69,73.9,28.79,0.76002,496.16,20200307
"450",6,70,45.7,29.73,0.75999,382.59,20200307
"451",6,71,43.9,29.54,0.75999,356.05,20200307
"452",6,72,31.5,29.52,0.75997,249.81,20200307
"453",6,73,16.2,28.91,0.75995,128.6,20200307
"454",6,74,9.7,27.72,0.75992,71.41,20200307
"455",6,75,2.5,27.39,0.75988,26.3,20200307
"456",7,1,9.2,21,0.76299,68.95,20200308
"457",7,2,17.4,21.2,0.76304,140.53,20200308
"458",7,3,30.8,22.7,0.76309,256.71,20200308
"459",7,4,50.6,23.61,0.76317,413.86,20200308
"460",7,5,77.7,24.53,0.76322,614.26,20200308
"461",7,6,110.4,25.35,0.76326,929.04,20200308
"462",7,7,147.9,26.14,0.76334,1298.97,20200308
"463",7,8,189.6,26.8,0.76343,1716.06,20200308
"464",7,9,234.1,27.61,0.7635,2169.97,20200308
"465",7,10,278.7,28.06,0.76358,2606.96,20200308
"466",7,11,325.3,28.96,0.76365,3026.67,20200308
"467",7,12,372.8,29.23,0.76372,3452.53,20200308
"468",7,13,417.4,29.38,0.7638,3851.95,20200308
"469",7,14,463,29.94,0.76387,4226.32,20200308
"470",7,15,507.5,30.44,0.76394,4510.04,20200308
"471",7,16,551,30.47,0.76403,4952.3,20200308
"472",7,17,592.6,29.92,0.76416,5301.71,20200308
"473",7,18,633.7,30.02,0.76428,5618.31,20200308
"474",7,19,673.2,30.51,0.76434,5913.28,20200308
"475",7,20,710.1,30.04,0.7645,6185.95,20200308
"476",7,21,746.4,30.79,0.76461,6428.36,20200308
"477",7,22,782.1,31.26,0.76474,6690.8,20200308
"478",7,23,816.6,32.13,0.76483,6901.56,20200308
"479",7,24,848.1,32.71,0.7649,7101.06,20200308
"480",7,25,876.7,32.35,0.76494,7126.98,20200308
"481",7,26,905.1,32.31,0.76498,7479.17,20200308
"482",7,27,924.9,32.24,0.76503,7585.51,20200308
"483",7,28,950.3,32.27,0.76505,7770.05,20200308
"484",7,29,975.9,32.28,0.7651,7987.79,20200308
"485",7,30,1027,32.38,0.76516,8322.91,20200308
"486",7,31,1032.3,32.52,0.76519,8312.13,20200308
"487",7,32,1029.8,32.72,0.76524,8326.46,20200308
