dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall
20200430,000200,0,3.41,0.11,0,0,28.17,0.08,0,0,0.48,20.31,180,0,0
20200430,000300,0,3.41,0.11,0,0,28.13,0.08,0,0,0.48,20.25,135,5.32,0
20200430,000400,0,3.46,0.12,0,0,28.53,0.08,0,0,0.49,20.12,135,0,0
20200430,000500,0,3.41,0.11,0,0,28.17,0.08,0,0,0.49,20.25,180,0,0
20200430,000600,0,3.77,0.13,0,0,31.13,0.09,0,0,0.48,20.12,180,1.33,0
20200430,000700,0,3.79,0.13,0,0,31.24,0.09,0,0,0.48,20.56,135,3.99,0
20200430,000800,0,3.49,0.12,0,0,28.81,0.08,0,0,0.49,20.38,135,0,0
20200430,000900,0,3.28,0.11,0,0,27.08,0.07,0,0,0.49,20.19,135,0,0
20200430,001000,0,3.44,0.11,0,0,28.37,0.08,0,0,0.51,20.19,135,6.65,0
20200430,001100,0,3.29,0.11,0,0,27.16,0.07,0,0,0.51,20.06,135,2.66,0
20200430,001200,0,3.22,0.11,0,0,26.55,0.07,0,0,0.51,19.94,135,0,0
20200430,001300,0,3.25,0.11,0,0,26.82,0.07,0,0,0.52,19.75,135,1.33,0
20200430,001400,0,3.53,0.12,0,0,29.14,0.08,0,0,0.5,19.81,135,3.99,0
20200430,001500,0,3.19,0.11,0,0,26.32,0.07,0,0,0.48,19.94,135,5.32,0
20200430,001600,0,2.86,0.1,0,0,23.6,0.06,0,0,0.48,19.94,135,3.99,0
20200430,001700,0,3.54,0.12,0,0,29.22,0.08,0,0,0.48,19.94,135,2.66,0
20200430,001800,0,2.8,0.09,0,0,23.12,0.06,0,0,0.47,19.81,135,0,0
20200430,001900,0,2.77,0.09,0,0,22.88,0.06,0,0,0.46,19.81,135,0,0
20200430,002000,0,3.41,0.11,0,0,28.11,0.08,0,0,0.45,19.94,135,0,0
20200430,002100,0,2.92,0.1,0,0,24.12,0.07,0,0,0.46,19.94,135,0,0
20200430,002200,0,3.32,0.11,0,0,27.42,0.08,0,0,0.46,19.94,135,0,0
20200430,002300,0,3.41,0.11,0,0,28.12,0.08,0,0,0.47,20,135,0,0
20200430,002400,0,3.22,0.11,0,0,26.57,0.07,0,0,0.48,19.88,135,0,0
20200430,002500,0,3.31,0.11,0,0,27.33,0.08,0,0,0.47,19.81,135,0,0
20200430,002600,0,4.18,0.14,0,0,34.52,0.09,0,0,0.47,19.94,180,0,0
20200430,002700,0,3.52,0.12,0,0,29.08,0.08,0,0,0.48,19.81,180,0,0
20200430,002800,0,6.07,0.2,0,0,50.11,0.14,0,0,0.48,19.81,180,0,0
20200430,002900,0,9.96,0.33,0,0,82.15,0.23,0,0,0.5,19.75,135,3.99,0
20200430,003000,0,8.74,0.29,0,0,72.14,0.2,0,0,0.49,19.75,135,0,0
20200430,003100,0,6.86,0.23,0,0,56.63,0.16,0,0,0.48,19.5,135,0,0
20200430,003200,0,11.35,0.38,0,0,93.66,0.26,0,0,0.49,19.62,135,0,0
20200430,003300,0,9.82,0.33,0,0,81.02,0.22,0,0,0.5,19.62,135,0,0
20200430,003400,0,10.54,0.35,0,0,86.98,0.24,0,0,0.48,19.81,135,0,0
20200430,003500,0,11.96,0.4,0,0,98.63,0.27,0,0,0.51,19.88,135,0,0
20200430,003600,0,11.9,0.4,0,0,98.19,0.27,0,0,0.5,20.06,135,0,0
20200430,003700,0,10.2,0.34,0,0,84.16,0.23,0,0,0.51,20,135,0,0
20200430,003800,0,10.34,0.34,0,0,85.3,0.23,0,0,0.49,20.31,180,0,0
20200430,003900,0,8.96,0.3,0,0,73.89,0.2,0,0,0.46,20.31,180,0,0
20200430,004000,0,9.94,0.33,0,0,81.97,0.23,0,0,0.47,20.38,180,0,0
20200430,004100,0,8.32,0.28,0,0,68.66,0.19,0,0,0.48,20.38,180,0,0
20200430,004200,0,9.46,0.31,0,0,78.06,0.21,0,0,0.49,20.31,180,0,0
20200430,004300,0,8.62,0.29,0,0,71.09,0.2,0,0,0.49,20.25,180,0,0
20200430,004400,0,10.68,0.36,0,0,88.13,0.24,0,0,0.5,20.12,180,0,0
20200430,004500,0,10.04,0.33,0,0,82.86,0.23,0,0,0.48,20.12,180,0,0
20200430,004600,0,12.27,0.41,0,0,101.26,0.28,0,0,0.48,20,180,0,0
20200430,004700,0,16.88,0.56,0,0,139.24,0.38,0.01,0,0.49,19.69,180,3.99,0
20200430,004800,0,21.37,0.71,0,0,176.27,0.48,0.01,0,0.47,19.38,180,2.66,0
20200430,004900,0,26.6,0.89,0,0,219.44,0.6,0.01,0.01,0.52,19.56,180,2.66,0
20200430,005000,0,29.44,0.98,0,0,242.91,0.67,0.01,0.01,0.49,19.38,180,0,0
20200430,005100,0,22.42,0.75,0,0,185.01,0.51,0.01,0,0.5,19.75,180,2.66,0
20200430,005200,0,16.26,0.54,0,0,134.15,0.37,0.01,0,0.52,20,180,0,0
20200430,005300,0,15.36,0.51,0,0,126.71,0.35,0,0,0.53,20.12,180,0,0
