dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall
20200502,000200,0,3.5,0.12,0,0,28.88,0.08,0,0,0.46,19.25,180,0,0
20200502,000300,0,3.83,0.13,0,0,31.6,0.09,0,0,0.46,19.06,180,0,0
20200502,000400,0,3.42,0.11,0,0,28.21,0.08,0,0,0.45,18.94,180,0,0
20200502,000500,0,4.26,0.14,0,0,35.14,0.1,0,0,0.45,18.75,180,0,0
20200502,000600,0,3.85,0.13,0,0,31.79,0.09,0,0,0.46,18.94,180,0,0
20200502,000700,0,3.7,0.12,0,0,30.51,0.08,0,0,0.44,18.88,180,0,0
20200502,000800,0,3.84,0.13,0,0,31.66,0.09,0,0,0.44,18.81,180,0,0
20200502,000900,0,3.9,0.13,0,0,32.18,0.09,0,0,0.44,18.62,180,0,0
20200502,001000,0,4.08,0.14,0,0,33.67,0.09,0,0,0.43,18.44,180,0,0
20200502,001100,0,4.04,0.13,0,0,33.3,0.09,0,0,0.44,18.56,180,0,0
20200502,001200,0,4.29,0.14,0,0,35.4,0.1,0,0,0.44,18.38,180,0,0
20200502,001300,0,4.39,0.15,0,0,36.18,0.1,0,0,0.43,18.12,180,0,0
20200502,001400,0,3.84,0.13,0,0,31.64,0.09,0,0,0.46,18.25,180,0,0
20200502,001500,0,4.23,0.14,0,0,34.9,0.1,0,0,0.47,18.31,180,0,0
20200502,001600,0,4.57,0.15,0,0,37.67,0.1,0,0,0.46,18.31,180,0,0
20200502,001700,0,4.47,0.15,0,0,36.87,0.1,0,0,0.47,18.31,180,0,0
20200502,001800,0,4.3,0.14,0,0,35.5,0.1,0,0,0.47,18.62,180,0,0
20200502,001900,0,4.31,0.14,0,0,35.57,0.1,0,0,0.48,18.69,180,0,0
20200502,002000,0,4.62,0.15,0,0,38.11,0.1,0,0,0.49,18.69,180,0,0
20200502,002100,0,4.09,0.14,0,0,33.71,0.09,0,0,0.48,18.69,180,0,0
20200502,002200,0,4.17,0.14,0,0,34.42,0.09,0,0,0.47,18.69,180,0,0
20200502,002300,0,4.58,0.15,0,0,37.76,0.1,0,0,0.45,18.81,180,0,0
20200502,002400,0,4.72,0.16,0,0,38.96,0.11,0,0,0.45,18.81,180,3.99,0
20200502,002500,0,4.28,0.14,0,0,35.3,0.1,0,0,0.45,18.81,180,3.99,0
20200502,002600,0,4.75,0.16,0,0,39.21,0.11,0,0,0.45,18.75,180,0,0
20200502,002700,0,4.05,0.13,0,0,33.44,0.09,0,0,0.46,18.81,90,5.32,0
20200502,002800,0,4.9,0.16,0,0,40.42,0.11,0,0,0.48,18.56,90,0,0
20200502,002900,0,4.78,0.16,0,0,39.45,0.11,0,0,0.47,18.5,90,0,0
20200502,003000,0,4.83,0.16,0,0,39.83,0.11,0,0,0.49,18.56,90,0,0
20200502,003100,0,4.84,0.16,0,0,39.89,0.11,0,0,0.5,18.62,90,0,0
20200502,003200,0,4.47,0.15,0,0,36.86,0.1,0,0,0.5,18.62,90,0,0
