dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191219,000000,0,0,0.09,4949405551934237e6,0,0,44.77,0,1.77,14.62,0.06,0.04,0,0,0,0,0.44,23.42,0.32,89.24,0,1.557532,-1.584061,1.999912,8.8e-5
20191219,010000,0,0,0,14848216655802712e7,0,0,44.26,0,1.35,11.11,0.04,0.03,0,0,0,0,0.46,23.28,10.02,90,0,-1.570796,-1.570796,0,0
20191219,020000,0,0,0,14848216655802712e7,0,0,43.5,0,0.91,7.51,0.03,0.02,0,0,0,0,0.45,22.58,21.59,63.75,0,1.112647,-2.028945,1.896873,0.103127
20191219,030000,0,0,0,14848216655802712e7,0,0,43.95,0,0.78,6.38,0.07,0.07,0.03,0.01,0.01,0,0.49,21.32,27.73,53.58,0,0.935147,-2.206445,1.804687,0.195313
20191219,040000,0,0.22,0,14848216655802712e7,0,0,194.1,0,0.55,4.29,0.16,0.17,0.11,0.02,0.02,0,0.6,19.4,4.88,60.75,0,1.060288,-2.081305,1.872496,0.127504
20191219,050000,0,31.12,1.11,7424108327901357e6,240.25,0.5,522.54,266.44,0.56,4.63,0.03,0.02,0.01,0,0,0,0.5,20.26,0.44,90.75,0,-1.557706,-1.557706,8.6e-5,8.6e-5
20191219,060000,0,85.48,3.73,217.95,809.53,1.49,555.91,840.49,1.3,10.69,0.04,0.03,0,0,0,0,0.46,24.85,0.2,94.5,0,-1.492257,-1.492257,0.003083,0.003083
20191219,070000,0,314.47,13.84,216.39,2986.48,5.48,555.11,3044.74,1.6,13.16,0.05,0.04,0,0,0,0,0.44,27.37,0.55,64.5,0,1.125737,-2.015855,1.902585,0.097415
20191219,080000,0,624.97,25.79,219.47,5692.85,10.85,531.16,5740.91,1.11,9.13,0.04,0.03,0,0,0,0,0.44,31.54,0.8,99.75,0,-1.400627,-1.400627,0.014444,0.014444
20191219,090000,0,861.55,32.38,219.85,7155.72,13.89,520.52,7240.26,0.91,7.51,0.03,0.02,0,0,0,0,0.44,32.99,4.66,88.5,0,1.544616,-1.596976,1.999657,3.43e-4
20191219,100000,0,853.77,30.84,218.09,6673.33,12.88,532.22,6906.04,0.79,6.48,0.03,0.02,0,0,0,0,0.43,32.72,3.11,102.97,0,-1.344427,-1.344427,0.025512,0.025512
20191219,110000,0,902.58,33.02,219.11,7237.35,13.92,529.03,7389.07,0.73,6,0.02,0.02,0,0,0,0,0.45,28.8,12.55,155.25,0,-0.431969,-0.431969,0.58134,0.58134
20191219,120100,0,912.96,32.35,219.43,7127.72,13.67,524.28,7195.1,0.77,6.35,0.03,0.02,0,0,0,0,0.44,32.99,14.77,125.95,0,-0.94335,-0.94335,0.19047,0.19047
20191219,130000,0,899.52,33.65,217.81,7355.45,14.52,514.2,7487.13,0.9,7.46,0.03,0.02,0,0,0,0,0.42,33.55,13.3,193.9,0,0.242601,0.242601,1.240228,1.240228
20191219,140000,0,670.65,26.68,213.49,5726.32,11.26,520.29,5845.07,0.91,7.49,0.03,0.02,0,0,0,0,0.44,30.95,15.76,175.67,0,-0.075573,-0.075573,0.924499,0.924499
20191219,150000,0,261.93,10.8,211.81,2291.8,4.32,541.56,2323.82,0.98,8.09,0.03,0.02,0,0,0,0,0.45,31.06,11.59,164.08,0,-0.277856,-0.277856,0.725705,0.725705
20191219,160000,0,227.88,8.61,213.33,1836.17,3.34,558.45,1858.75,0.98,8.1,0.03,0.02,0,0,0,0,0.44,31.09,7.73,169.15,0,-0.189368,-0.189368,0.811762,0.811762
20191219,170000,0,92.77,3.24,215.03,694.5,1.32,535.15,719.84,1.11,9.19,0.04,0.03,0,0,0,0,0.45,27.97,6.81,149.5,0,-0.532325,-0.532325,0.492462,0.492462
20191219,180000,0,3.78,0.18,214.04,23.67,0.07,281.1,32.93,1.83,15.09,0.06,0.04,0,0,0,0,0.47,27.43,1.33,199.75,0,0.344703,0.344703,1.337917,1.337917
20191219,190000,0,0,0.09,213.6,0,0,38.97,0,1.77,14.58,0.06,0.04,0,0,0,0,0.46,22.86,14.65,125.25,0,-0.955568,-0.955568,0.183358,0.183358
20191219,200000,0,0,0.09,213.6,0,0,39.05,0,1.75,14.4,0.06,0.04,0,0,0,0,0.47,24.17,14.76,95.25,0,-1.479167,-1.479167,0.004195,0.004195
20191219,210000,0,0,0.09,213.6,0,0,39.3,0,1.75,14.48,0.06,0.04,0,0,0,0,0.47,23.6,11.47,93.81,0,-1.504299,-1.504299,0.00221,0.00221
20191219,220000,0,0,0.09,213.6,0,0,39.28,0,1.92,15.86,0.06,0.04,0,0,0,0,0.47,23.36,8.25,91.53,0,-1.544093,-1.544093,3.57e-4,3.57e-4
20191219,230000,0,0,0.09,213.6,0,0,39.8,0,1.58,13.07,0.05,0.04,0,0,0,0,0.47,23.29,10.57,93.75,0,-1.505346,-1.505346,0.002141,0.002141
