"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20191026,100,0,4.36,0.14,35.93,0.1,0.44,25.38,45,14.63,0,0,0,0,0
"2",20191026,200,0,4.54,0.15,37.49,0.1,0.44,25.56,45,7.98,0,0,0,0,0
"3",20191026,300,0,4.03,0.13,33.24,0.09,0.44,25.69,90,13.3,0,0,0,0,0
"4",20191026,400,0,4.3,0.14,35.44,0.1,0.44,25.62,45,7.98,0,0,0,0,0
"5",20191026,500,0,3.8,0.13,31.39,0.09,0.44,26,45,13.3,0,0,0,0,0
"6",20191026,600,0,3.84,0.13,31.69,0.09,0.44,26.44,45,13.3,0,0,0,0,0
"7",20191026,700,0,4.22,0.14,34.85,0.1,0.44,26.19,135,7.98,0,0,0,0,0
"8",20191026,800,0,3.47,0.12,28.61,0.08,0.46,26.19,45,7.98,0,0,0,0,0
"9",20191026,900,0,4.13,0.14,34.05,0.09,0.44,26.5,90,7.98,0,0,0,0,0
"10",20191026,1000,0,3.89,0.13,32.07,0.09,0.44,26.38,45,7.98,0,0,0,0,0
"11",20191026,1100,0,3.9,0.13,32.17,0.09,0.46,26.12,45,6.65,0,0,0,0,0
"12",20191026,1200,0,3.73,0.12,30.76,0.08,0.47,26.12,225,5.32,0,0,0,0,0
"13",20191026,1300,0,3.55,0.12,29.28,0.08,0.45,26.25,45,6.65,0,0,0,0,0
"14",20191026,1400,0,3.16,0.11,26.04,0.07,0.44,26.44,45,5.32,0,0,0,0,0
"15",20191026,1500,0,3.85,0.13,31.76,0.09,0.45,26.5,45,9.31,0,0,0,0,0
"16",20191026,1600,0,4.18,0.14,34.52,0.09,0.45,26.5,45,13.3,0,0,0,0,0
"17",20191026,1700,0,4.32,0.14,35.63,0.1,0.47,26.31,90,7.98,0,0,0,0,0
"18",20191026,1800,0,4.16,0.14,34.32,0.09,0.46,26.25,135,7.98,0,0,0,0,0
"19",20191026,1900,0,4,0.13,33.04,0.09,0.47,26.06,45,7.98,0,0,0,0,0
"20",20191026,2000,0,3.96,0.13,32.7,0.09,0.46,26.12,45,9.31,0,0,0,0,0
"21",20191026,2100,0,3.94,0.13,32.49,0.09,0.44,26.25,135,9.31,0,0,0,0,0
"22",20191026,2200,0,3.5,0.12,28.84,0.08,0.44,26.19,90,13.3,0,0,0,0,0
"23",20191026,2300,0,3.44,0.11,28.38,0.08,0.45,26,90,5.32,0,0,0,0,0
"24",20191026,2400,0,3.51,0.12,28.96,0.08,0.45,25.94,45,9.31,0,0,0,0,0
"25",20191026,2500,0,3.81,0.13,31.41,0.09,0.44,26.12,90,9.31,0,0,0,0,0
"26",20191026,2600,0,3.39,0.11,27.95,0.08,0.45,26.06,0,15.96,0,0,0,0,0
"27",20191026,2700,0,3.83,0.13,31.58,0.09,0.44,26.19,45,9.31,0,0,0,0,0
