"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200107,100,0,2.81,0.09,23.19,0.06,0.46,23.44,45,19.95,0,0,0,0,0
"2",20200107,200,0,2.88,0.1,23.73,0.07,0.47,23.56,0,13.3,0,0,0,0,0
"3",20200107,300,0,2.56,0.09,21.12,0.06,0.47,23.5,0,19.95,0,0,0,0,0
"4",20200107,400,0,2.68,0.09,22.1,0.06,0.46,23.5,0,7.98,0,0,0,0,0
"5",20200107,500,0,2.28,0.08,18.8,0.05,0.48,23.56,0,13.3,0,0,0,0,0
"6",20200107,600,0,2.17,0.07,17.9,0.05,0.47,23.5,335,13.3,0,0,0,0,0
"7",20200107,700,0,2.34,0.08,19.31,0.05,0.47,23.62,45,13.3,0,0,0,0,0
"8",20200107,800,0,2.71,0.09,22.4,0.06,0.45,23.62,45,19.95,0,0,0,0,0
"9",20200107,900,0,2.29,0.08,18.93,0.05,0.45,23.56,225,15.96,0,0,0,0,0
"10",20200107,1000,0,2.34,0.08,19.31,0.05,0.45,23.56,0,10.64,0,0,0,0,0
"11",20200107,1100,0,2.21,0.07,18.25,0.05,0.45,23.56,0,13.3,0,0,0,0,0
"12",20200107,1200,0,2.39,0.08,19.68,0.05,0.46,23.44,0,13.3,0,0,0,0,0
"13",20200107,1300,0,2.31,0.08,19.08,0.05,0.46,23.62,45,17.29,0,0,0,0,0
"14",20200107,1400,0,2.73,0.09,22.54,0.06,0.48,23.62,0,13.3,0,0,0,0,0
"15",20200107,1500,0,2.37,0.08,19.55,0.05,0.48,23.5,0,13.3,0,0,0,0,0
"16",20200107,1600,0,2.4,0.08,19.84,0.05,0.49,23.5,0,17.29,0,0,0,0,0
"17",20200107,1700,0,2.56,0.09,21.16,0.06,0.48,23.5,0,11.97,0,0,0,0,0
"18",20200107,1800,0,2.54,0.08,20.93,0.06,0.47,23.75,0,39.9,0,0,0,0,0
"19",20200107,1900,0,2.42,0.08,19.99,0.05,0.47,23.75,45,21.28,0,0,0,0,0
"20",20200107,2000,0,2.02,0.07,16.68,0.05,0.47,23.62,45,19.95,0,0,0,0,0
"21",20200107,2100,0,2.18,0.07,17.97,0.05,0.47,23.81,45,39.9,0,0,0,0,0
"22",20200107,2200,0,1.94,0.06,16.02,0.04,0.47,23.75,0,10.64,0,0,0,0,0
"23",20200107,2300,0,2.67,0.09,22.06,0.06,0.47,23.81,0,15.96,0,0,0,0,0
"24",20200107,2400,0,2.15,0.07,17.75,0.05,0.46,23.88,0,15.96,0,0,0,0,0
"25",20200107,2500,0,1.99,0.07,16.41,0.05,0.46,23.94,0,22.61,0,0,0,0,0
"26",20200107,2600,0,2.59,0.09,21.33,0.06,0.45,23.81,0,21.28,0,0,0,0,0
"27",20200107,2700,0,2.26,0.08,18.6,0.05,0.46,23.69,0,17.29,0,0,0,0,0
