"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20191223,100,0,3.08,0.1,25.39,0.07,0.48,19.5,135,0,0,0,0,0,0
"2",20191223,200,0,3.38,0.11,27.91,0.08,0.48,19.5,135,0,0,0,0,0,0
"3",20191223,300,0,3.11,0.1,25.63,0.07,0.49,19.5,135,0,0,0,0,0,0
"4",20191223,400,0,3.13,0.1,25.82,0.07,0.48,19.44,90,0,0,0,0,0,0
"5",20191223,500,0,3.35,0.11,27.63,0.08,0.49,19.56,135,0,0,0,0,0,0
"6",20191223,600,0,3.38,0.11,27.87,0.08,0.48,19.69,90,0,0,0,0,0,0
"7",20191223,700,0,4.35,0.14,35.9,0.1,0.48,19.75,90,0,0,0,0,0,0
"8",20191223,800,0,4.43,0.15,36.54,0.1,0.49,19.5,135,0,0,0,0,0,0
"9",20191223,900,0,4.35,0.14,35.85,0.1,0.47,19.69,90,0,0,0,0,0,0
"10",20191223,1000,0,3.87,0.13,31.93,0.09,0.49,19.62,135,0,0,0,0,0,0
"11",20191223,1100,0,3.68,0.12,30.34,0.08,0.5,19.62,135,0,0,0,0,0,0
"12",20191223,1200,0,3.82,0.13,31.49,0.09,0.48,19.69,90,0,0,0,0,0,0
"13",20191223,1300,0,4.21,0.14,34.71,0.1,0.48,19.75,90,0,0,0,0,0,0
"14",20191223,1400,0,4.04,0.13,33.3,0.09,0.47,19.69,135,0,0,0,0,0,0
"15",20191223,1500,0,3.84,0.13,31.66,0.09,0.47,19.75,135,0,0,0,0,0,0
"16",20191223,1600,0,3.61,0.12,29.75,0.08,0.46,19.62,135,0,0,0,0,0,0
"17",20191223,1700,0,3.44,0.11,28.34,0.08,0.45,19.5,135,0,0,0,0,0,0
"18",20191223,1800,0,3.26,0.11,26.88,0.07,0.45,19.5,135,0,0,0,0,0,0
"19",20191223,1900,0,3.43,0.11,28.29,0.08,0.46,19.62,135,0,0,0,0,0,0
"20",20191223,2000,0,2.96,0.1,24.38,0.07,0.47,19.44,135,0,0,0,0,0,0
"21",20191223,2100,0,2.85,0.09,23.5,0.06,0.47,19.38,90,0,0,0,0,0,0
"22",20191223,2200,0,2.94,0.1,24.28,0.07,0.46,19.38,135,0,0,0,0,0,0
"23",20191223,2300,0,2.76,0.09,22.79,0.06,0.48,19.44,90,0,0,0,0,0,0
"24",20191223,2400,0,2.96,0.1,24.43,0.07,0.48,19.25,135,0,0,0,0,0,0
"25",20191223,2500,0,2.99,0.1,24.69,0.07,0.49,19.44,135,0,0,0,0,0,0
"26",20191223,2600,0,2.8,0.09,23.07,0.06,0.49,19.5,90,0,0,0,0,0,0
"27",20191223,2700,0,3.25,0.11,26.84,0.07,0.47,19.56,135,0,0,0,0,0,0
"28",20191223,2800,0,2.97,0.1,24.47,0.07,0.49,19.5,90,0,0,0,0,0,0
"29",20191223,2900,0,3.52,0.12,29.02,0.08,0.5,19.5,135,0,0,0,0,0,0
"30",20191223,3000,0,3.23,0.11,26.67,0.07,0.5,19.56,135,0,0,0,0,0,0
"31",20191223,3100,0,2.84,0.09,23.47,0.06,0.48,19.62,90,0,0,0,0,0,0
"32",20191223,3200,0,2.68,0.09,22.08,0.06,0.48,19.56,135,0,0,0,0,0,0
"33",20191223,3300,0,2.87,0.1,23.71,0.07,0.48,19.62,90,0,0,0,0,0,0
"34",20191223,3400,0,2.66,0.09,21.93,0.06,0.49,19.69,90,0,0,0,0,0,0
"35",20191223,3500,0,2.6,0.09,21.49,0.06,0.5,19.5,135,0,0,0,0,0,0
"36",20191223,3600,0,3.15,0.1,25.98,0.07,0.5,19.62,90,0,0,0,0,0,0
"37",20191223,3700,0,3.04,0.1,25.11,0.07,0.47,19.62,135,0,0,0,0,0,0
"38",20191223,3800,0,3.38,0.11,27.87,0.08,0.46,19.62,135,0,0,0,0,0,0
"39",20191223,3900,0,2.9,0.1,23.91,0.07,0.47,19.62,135,0,0,0,0,0,0
"40",20191223,4000,0,3.39,0.11,27.96,0.08,0.47,19.62,135,0,0,0,0,0,0
"41",20191223,4100,0,3.44,0.11,28.38,0.08,0.46,19.81,135,0,0,0,0,0,0
"42",20191223,4200,0,3.23,0.11,26.68,0.07,0.47,19.88,135,0,0,0,0,0,0
"43",20191223,4300,0,3.08,0.1,25.38,0.07,0.47,19.75,135,0,0,0,0,0,0
"44",20191223,4400,0,3.76,0.13,31.04,0.09,0.46,19.88,90,0,0,0,0,0,0
"45",20191223,4500,0,3.13,0.1,25.79,0.07,0.49,19.69,135,0,0,0,0,0,0
"46",20191223,4600,0,3.46,0.12,28.52,0.08,0.48,19.88,135,0,0,0,0,0,0
"47",20191223,4700,0,3.18,0.11,26.24,0.07,0.47,19.94,135,0,0,0,0,0,0
"48",20191223,4800,0,3.18,0.11,26.24,0.07,0.46,19.94,135,0,0,0,0,0,0
"49",20191223,4900,0,3.59,0.12,29.58,0.08,0.45,19.88,135,0,0,0,0,0,0
"50",20191223,5000,0,3.58,0.12,29.56,0.08,0.45,19.94,90,0,0,0,0,0,0
"51",20191223,5100,0,3.53,0.12,29.09,0.08,0.45,19.81,90,0,0,0,0,0,0
"52",20191223,5200,0,3.17,0.11,26.11,0.07,0.44,19.81,90,0,0,0,0,0,0
"53",20191223,5300,0,4.02,0.13,33.2,0.09,0.47,20,90,0,0,0,0,0,0
"54",20191223,5400,0,3.9,0.13,32.18,0.09,0.44,20.06,90,0,0,0,0,0,0
"55",20191223,5500,0,3.54,0.12,29.17,0.08,0.45,20.06,135,0,0,0,0,0,0
"56",20191223,5600,0,3.78,0.13,31.16,0.09,0.45,20.06,135,0,0,0,0,0,0
"57",20191223,5700,0,4.38,0.15,36.17,0.1,0.46,20,90,0,0,0,0,0,0
"58",20191223,5800,0,4.14,0.14,34.16,0.09,0.45,20.19,180,1.33,0,0,0,0,0
"59",20191223,5900,0,4.39,0.15,36.23,0.1,0.47,20.12,225,3.99,0,0,0,0,0
"60",20191223,10000,0,3.56,0.12,29.35,0.08,0.47,20,225,3.99,0,0,0,0,0
"61",20191223,10100,0,3.75,0.12,30.92,0.08,0.46,20.12,225,0,0,0,0,0,0
"62",20191223,10200,0,3.54,0.12,29.18,0.08,0.47,20.19,180,0,0,0,0,0,0
"63",20191223,10300,0,4.04,0.13,33.3,0.09,0.49,20.19,225,0,0,0,0,0,0
"64",20191223,10400,0,3.52,0.12,29.05,0.08,0.5,20.12,180,0,0,0,0,0,0
"65",20191223,10500,0,3.61,0.12,29.78,0.08,0.51,20.06,180,0,0,0,0,0,0
"66",20191223,10600,0,3.41,0.11,28.14,0.08,0.5,20.12,225,0,0,0,0,0,0
"67",20191223,10700,0,3.93,0.13,32.43,0.09,0.52,20.12,180,0,0,0,0,0,0
"68",20191223,10800,0,4.03,0.13,33.23,0.09,0.52,20.12,225,0,0,0,0,0,0
"69",20191223,10900,0,4.06,0.14,33.48,0.09,0.5,20.12,225,0,0,0,0,0,0
"70",20191223,11000,0,3.88,0.13,32.04,0.09,0.5,20,180,0,0,0,0,0,0
