"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20200328,100,0,1.72,0.06,0,0,14.22,0.04,0,0,0.45,25.06,45,14.63,0
"2",20200328,200,0,1.53,0.05,0,0,12.61,0.03,0,0,0.46,25,0,23.94,0
"3",20200328,300,0,1.51,0.05,0,0,12.42,0.03,0,0,0.46,25.06,45,18.62,0
"4",20200328,400,0,1.62,0.05,0,0,13.34,0.04,0,0,0.45,25.12,135,13.3,0
"5",20200328,500,0,1.59,0.05,0,0,13.15,0.04,0,0,0.45,25,90,14.63,0
"6",20200328,600,0,1.83,0.06,0,0,15.11,0.04,0,0,0.46,25.12,90,10.64,0
"7",20200328,700,0,1.69,0.06,0,0,13.98,0.04,0,0,0.45,25.12,90,7.98,0
"8",20200328,800,0,1.64,0.05,0,0,13.5,0.04,0,0,0.45,25.12,90,9.31,0
"9",20200328,900,0,1.71,0.06,0,0,14.11,0.04,0,0,0.44,25.06,45,15.96,0
"10",20200328,1000,0,1.72,0.06,0,0,14.19,0.04,0,0,0.44,25,90,14.63,0
"11",20200328,1100,0,1.63,0.05,0,0,13.45,0.04,0,0,0.45,24.94,135,7.98,0
"12",20200328,1200,0,1.75,0.06,0,0,14.47,0.04,0,0,0.46,25,335,7.98,0
"13",20200328,1300,0,1.84,0.06,0,0,15.17,0.04,0,0,0.46,24.94,0,3.99,0
"14",20200328,1400,0,1.65,0.05,0,0,13.58,0.04,0,0,0.46,25.06,0,22.61,0
"15",20200328,1500,0,1.75,0.06,0,0,14.41,0.04,0,0,0.46,25.12,90,13.3,0
"16",20200328,1600,0,1.99,0.07,0,0,16.39,0.05,0,0,0.46,25,135,9.31,0
"17",20200328,1700,0,1.74,0.06,0,0,14.38,0.04,0,0,0.47,24.94,0,17.29,0
"18",20200328,1800,0,1.88,0.06,0,0,15.55,0.04,0,0,0.46,25,90,10.64,0
"19",20200328,1900,0,1.78,0.06,0,0,14.67,0.04,0,0,0.46,24.88,45,5.32,0
"20",20200328,2000,0,1.92,0.06,0,0,15.87,0.04,0,0,0.45,24.81,45,9.31,0
"21",20200328,2100,0,1.78,0.06,0,0,14.67,0.04,0,0,0.45,24.81,180,2.66,0
"22",20200328,2200,0,1.81,0.06,0,0,14.89,0.04,0,0,0.43,24.75,135,9.31,0
"23",20200328,2300,0,1.7,0.06,0,0,14,0.04,0,0,0.45,24.75,90,7.98,0
"24",20200328,2400,0,1.75,0.06,0,0,14.45,0.04,0,0,0.46,24.81,135,15.96,0
"25",20200328,2500,0,1.75,0.06,0,0,14.44,0.04,0,0,0.46,24.81,90,9.31,0
"26",20200328,2600,0,1.56,0.05,0,0,12.84,0.04,0,0,0.47,24.62,90,9.31,0
"27",20200328,2700,0,1.8,0.06,0,0,14.85,0.04,0,0,0.47,24.69,45,18.62,0
"28",20200328,2800,0,1.55,0.05,0,0,12.8,0.04,0,0,0.47,24.69,45,2.66,0
"29",20200328,2900,0,1.61,0.05,0,0,13.32,0.04,0,0,0.47,24.75,90,7.98,0
"30",20200328,3000,0,1.72,0.06,0,0,14.18,0.04,0,0,0.46,24.81,45,17.29,0
"31",20200328,3100,0,1.28,0.04,0,0,10.57,0.03,0,0,0.46,24.81,90,5.32,0
"32",20200328,3200,0,1.46,0.05,0,0,12.01,0.03,0,0,0.47,24.81,45,17.29,0
"33",20200328,3300,0,1.35,0.04,0,0,11.13,0.03,0,0,0.46,24.81,45,7.98,0
"34",20200328,3400,0,1.12,0.04,0,0,9.26,0.03,0,0,0.47,24.75,45,10.64,0
"35",20200328,3500,0,1.31,0.04,0,0,10.81,0.03,0,0,0.46,24.88,0,13.3,0
"36",20200328,3600,0,1.48,0.05,0,0,12.17,0.03,0,0,0.46,24.81,0,25.27,0
"37",20200328,3700,0,1.43,0.05,0,0,11.8,0.03,0,0,0.46,24.75,90,17.29,0
"38",20200328,3800,0,1.3,0.04,0,0,10.74,0.03,0,0,0.47,24.88,135,7.98,0
"39",20200328,3900,0,1.43,0.05,0,0,11.8,0.03,0,0,0.46,24.81,0,7.98,0
"40",20200328,4000,0,1.77,0.06,0,0,14.57,0.04,0,0,0.46,24.62,90,9.31,0
"41",20200328,4100,0,1.22,0.04,0,0,10.03,0.03,0,0,0.47,24.69,90,2.66,0
"42",20200328,4200,0,1.39,0.05,0,0,11.49,0.03,0,0,0.46,24.62,90,9.31,0
"43",20200328,4300,0,1.32,0.04,0,0,10.89,0.03,0,0,0.47,24.56,45,15.96,0
"44",20200328,4400,0,1.24,0.04,0,0,10.21,0.03,0,0,0.47,24.69,135,10.64,0
"45",20200328,4500,0,1.25,0.04,0,0,10.27,0.03,0,0,0.47,24.56,0,7.98,0
"46",20200328,4600,0,1.19,0.04,0,0,9.82,0.03,0,0,0.48,24.5,45,14.63,0
"47",20200328,4700,0,1.33,0.04,0,0,10.94,0.03,0,0,0.48,24.56,0,10.64,0
"48",20200328,4800,0,1.11,0.04,0,0,9.17,0.03,0,0,0.49,24.38,90,11.97,0
"49",20200328,4900,0,1.35,0.05,0,0,11.17,0.03,0,0,0.47,24.44,270,7.98,0
"50",20200328,5000,0,1.22,0.04,0,0,10.08,0.03,0,0,0.46,24.44,0,18.62,0
"51",20200328,5100,0,1.04,0.03,0,0,8.57,0.02,0,0,0.45,24.38,135,9.31,0
"52",20200328,5200,0,1.4,0.05,0,0,11.57,0.03,0,0,0.45,24.31,90,7.98,0
"53",20200328,5300,0,1.31,0.04,0,0,10.82,0.03,0,0,0.44,24.31,180,9.31,0
"54",20200328,5400,0,1.43,0.05,0,0,11.8,0.03,0,0,0.43,24.38,90,14.63,0
"55",20200328,5500,0,1.38,0.05,0,0,11.38,0.03,0,0,0.43,24.5,90,10.64,0
"56",20200328,5600,0,1.51,0.05,0,0,12.45,0.03,0,0,0.44,24.38,135,11.97,0
"57",20200328,5700,0,1.49,0.05,0,0,12.28,0.03,0,0,0.43,24.44,0,13.3,0
"58",20200328,5800,0,1.42,0.05,0,0,11.7,0.03,0,0,0.43,24.31,45,7.98,0
"59",20200328,5900,0,1.17,0.04,0,0,9.65,0.03,0,0,0.44,24.19,90,10.64,0
"60",20200328,10000,0,1.23,0.04,0,0,10.13,0.03,0,0,0.44,24.25,45,5.32,0
"61",20200328,10100,0,1.09,0.04,0,0,9.02,0.02,0,0,0.44,24.19,90,15.96,0
"62",20200328,10200,0,1.34,0.04,0,0,11.03,0.03,0,0,0.44,24.31,135,9.31,0
