dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_AC,P_DC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est
20200413,000900,0,4.46,36.83,0.15,0.1,0.47,22.12,16.11,70,0,0,0,0,0,0,0,0,0,0,0,0
20200413,001900,0,4.66,38.42,0.15,0.11,0.45,22.02,12.37,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,002900,0,4.45,36.7,0.15,0.1,0.45,21.75,8.91,85.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,003900,0,4.39,36.2,0.15,0.1,0.46,21.71,9.71,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,004900,0,4.4,36.28,0.15,0.1,0.45,21.72,13.83,49.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,005900,0,4.18,34.44,0.14,0.09,0.45,21.72,10.64,81,0,0,0,0,0,0,0,0,0,0,0,0
20200413,010900,0,4.51,37.24,0.15,0.1,0.43,21.42,9.84,117,0,0,0,0,0,0,0,0,0,0,0,0
20200413,011900,0,4.59,37.87,0.15,0.1,0.44,21.45,10.51,90,0,0,0,0,0,0,0,0,0,0,0,0
20200413,012900,0,4.84,39.96,0.16,0.11,0.46,21.37,10.11,81,0,0,0,0,0,0,0,0,0,0,0,0
20200413,013900,0,5.16,42.52,0.17,0.12,0.44,21.35,7.98,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,014900,0,5.51,45.46,0.18,0.12,0.45,21.32,8.38,117,0,0,0,0,0,0,0,0,0,0,0,0
20200413,015900,0,6,49.51,0.2,0.14,0.46,21.27,8.78,121.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,020900,0,6.4,52.81,0.21,0.15,0.44,21.26,7.05,103.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,021900,0,6.51,53.72,0.22,0.15,0.45,21.1,7.45,117,0,0,0,0,0,0,0,0,0,0,0,0
20200413,022900,0,6.64,54.78,0.22,0.15,0.44,21.19,9.04,90,0,0,0,0,0,0,0,0,0,0,0,0
20200413,023900,0,6.64,54.79,0.22,0.15,0.44,21.16,8.78,81,0,0,0,0,0,0,0,0,0,0,0,0
20200413,024900,0,6.72,55.45,0.22,0.15,0.45,21.22,11.97,108,0,0,0,0,0,0,0,0,0,0,0,0
20200413,025900,0,6.93,57.21,0.23,0.16,0.44,21.29,8.78,126,0,0,0,0,0,0,0,0,0,0,0,0
20200413,030900,0,6.7,55.21,0.22,0.15,0.46,21.35,10.37,85.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,031900,0,6.48,53.5,0.22,0.15,0.46,21.41,13.43,76.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,032900,0,6.24,51.51,0.21,0.14,0.46,21.51,15.69,72,0,0,0,0,0,0,0,0,0,0,0,0
20200413,033900,0,5.85,48.24,0.2,0.13,0.45,21.48,9.58,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,034900,0,5.71,47.11,0.19,0.13,0.45,21.69,15.83,99,0,0,0,0,0,0,0,0,0,0,0,0
20200413,035900,0,5.7,47.03,0.19,0.13,0.45,21.65,12.77,94.5,0,0,0,0,0,0,0,0,0,0,0,0
20200413,040900,0,5.54,45.72,0.18,0.12,0.45,21.33,8.78,67.5,0,0,0,0,0,0,0,0,0,0,0,0
